1514,Sri Nandhanam College of Engineering and Technology, Vellore,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
1516,Thanthai Periyar Government Institute of Technology, Vellore,COMPUTER SCIENCE AND ENGINEERING,183.5,171,175,175.87,152,171,0
1518,Thiruvalluvar College of Engineering and Technology, Thiruvannamalai,COMPUTER SCIENCE AND ENGINEERING,93,0,0,0,0,0,0
1519,Bharathidasan Engineering College, Thiruppathur,COMPUTER SCIENCE AND ENGINEERING,119.5,0,0,112,99,0,104.5
1520,Kingston Engineering College, Vellore,COMPUTER SCIENCE AND ENGINEERING,158.5,139,116.5,140.5,0,0,0
1523,Global Institute of Engineering and Technology, Ranipet,COMPUTER SCIENCE AND ENGINEERING,128,95,0,114.5,0,0,0
1525,Podhigai College of Engineering and Technology, Tirupattur,COMPUTER SCIENCE AND ENGINEERING,103.5,0,0,0,94,0,0
1605,Idhaya Engineering College for Women, Kallakkurichi,COMPUTER SCIENCE AND ENGINEERING,123,0,109.5,0,0,0,0
2005,Government College of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,196.5,195.5,194,195,184,186,168.5
2007,Coimbatore Institute of Technology (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,197,196.5,194.5,195.5,182.5,180.5,0
2025,Anna University Regional Campus - Coimbatore, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,186,180,175.5,178,164.5,161,155
2302,Sri Shanmugha College of Engineering and Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,130.5,105.5,0,0,0,0,0
2314,Muthayammal College of Engineering, Namakkal,COMPUTER SCIENCE AND ENGINEERING,113.5,0,0,0,0,0,0
2327,N S N College of Engineering and Technology, Karur,COMPUTER SCIENCE AND ENGINEERING,129.5,0,0,0,103.5,129,0
2328,K S R Institute for Engineering and Technology (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,150.5,137,125,137.5,0,0,0
2329,Rathinam Technical Campus (Autonomous), Coimbatore,COMPUTER SCIENCE AND ENGINEERING,167,159,155,153,143,134,0
2332,Aishwarya College of Engineering and Technology, Erode,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2338,Asian College of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,114.5,0,0,0,99.5,0,0
2342,Sri Ranganathar Institute of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,133,109,117.5,0,89.5,101,99
2345,Dhirajlal Gandhi College of Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,138,96.5,126.5,118,0,0,0
2346,Shree Sathyam College of Engineering and Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,125.5,0,0,0,0,0,0
2347,AVS College of Technology, Salem,COMPUTER SCIENCE AND ENGINEERING,130,0,0,102.5,0,0,0
2349,Dhaanish Ahmed Institute of Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,130.5,0,0,0,0,0,0
2350,Jairupaa College of Engineering, Tiruppur,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2354,Pollachi Institute of Engineering and Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,128,0,0,0,95.5,95,0
2356,Arulmurugan College of Engineering, Karur,COMPUTER SCIENCE AND ENGINEERING,109.5,0,0,0,0,0,0
2357,V S B College of Engineering Technical Campus, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,143,122.5,0,98.5,0,0,0
2360,Suguna College of Engineering, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,135.5,118,119,109.5,122.5,96,0
2367,Arjun College of Technology, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,116.5,0,0,0,0,0,0
2369,Government College of Engineering, Dharmapuri,COMPUTER SCIENCE AND ENGINEERING,174.5,166,163,171.5,150,128,166.87
2377,PSG Institute of Technology and Applied Research, Coimbatore,COMPUTER SCIENCE AND ENGINEERING,197,196.5,193,193.5,178.5,183,0
2601,Adhiyamaan College of Engineering (Autonomous), Krishnagiri,COMPUTER SCIENCE AND ENGINEERING,152,135.5,132,138,105.5,0,0
2603,Government College of Engineering (Autonomous), Krishnagiri,COMPUTER SCIENCE AND ENGINEERING,184,177,178,181.5,161.5,169.5,144
2607,K S Rangasamy College of Technology (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,162,147,144.5,137,0,0,0
2608,M Kumarasamy College of Engineering (Autonomous), Karur,COMPUTER SCIENCE AND ENGINEERING,174.5,168.5,145,153,111.5,132,0
2609,Mahendra Engineering College (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,145.5,128,0,130,100,0,130
2610,Muthayammal Engineering College (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,146.5,123,0,122.5,0,0,128.5
2611,Paavai Engineering College (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,151,131.5,137.5,138,0,103.5,150.5
2612,P G P College of Engineering and Technology, Namakkal,COMPUTER SCIENCE AND ENGINEERING,118,0,0,0,87.5,0,0
2613,K S R College of Engineering (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,160,145,130,145,0,0,0
2614,S S M College of Engineering, Namakkal,COMPUTER SCIENCE AND ENGINEERING,109.5,0,0,0,0,0,0
2615,Government College of Engineering (Autonomous), Salem,COMPUTER SCIENCE AND ENGINEERING,193,190,191,191,175,173.5,0
2616,Sapthagiri College of Engineering, Dharmapuri,COMPUTER SCIENCE AND ENGINEERING,0,0,0,0,0,0,0
2617,Sengunthar Engineering College (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,138.5,110,0,113,0,91.5,0
2618,Sona College of Technology (Autonomous), Salem,COMPUTER SCIENCE AND ENGINEERING,178,171.5,167.5,169,131,141,148.5
2620,Vivekanandha College of Engineering for Women (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,154.5,140,153,137.5,0,0,0
2621,Er. Perumal Manimekalai College of Engineering (Autonomous), Krishnagiri,COMPUTER SCIENCE AND ENGINEERING,147,128.5,135,134,91.5,115.5,0
2622,V S B Engineering College (Autonomous), Karur,COMPUTER SCIENCE AND ENGINEERING,163.5,146.5,140,143.5,0,0,0
2623,Mahendra College of Engineering, Salem,COMPUTER SCIENCE AND ENGINEERING,127,97.5,0,115.5,90.5,89,110.5
2624,Gnanamani College of Technology (Autonomous), Namakkal,COMPUTER SCIENCE AND ENGINEERING,140.5,105,0,127.5,0,126,137
2625,The Kavery Engineering College, Salem,COMPUTER SCIENCE AND ENGINEERING,119.5,0,0,101,0,0,0
2627,Selvam College of Technology, Namakkal,COMPUTER SCIENCE AND ENGINEERING,117.5,0,98.5,0,103,112,0
2628,Paavai College of Engineering, Namakkal,COMPUTER SCIENCE AND ENGINEERING,135.5,105.5,0,122.5,0,0,116.5
